334,154,"1) 주로 즐겨보는 영화
2) 좋아하는 영화 장르
3) 가장가장가장 화려한 드레스가 있다면?
4) 가장가장가장 안입는 옷이 있다면?
5) 가장가장가장 잘입는 옷이 있다면?
6) 네일은 항상 네일샾가서 하세요?"
335,154,7) 항상 한결같은 모습 한결같이 당당한모습 너무 좋아요
336,155,언니가 요즘 넷플릭스 쇼중에서 셀링선셋이라는 걸 본다고 했는데 (저도 완전 빠져있어요!)
337,155,제일 공감가는 캐릭터 혹은 제일 매력있다고 생각하는 캐릭터는 혹시 누구에요???
338,156,혼자서도 외롭지 않은 방법이 있을까요..?ㅠㅠ
339,156,외로운게ㅜ당연할수도 있지만..ㅎ언니는 우울하면 어떻게 해결해 나가는지 궁금해용ㅠ
340,157,예슬님처럼 긍정적인 마인드를 가지려면 어떻게 해야할까요.
341,157,항상 미소를 잃지 않으시는 모습이 부럽습니다.
342,158,언니 이거 진짜 심오한 건데... 다들 비밀로 쉬쉬 하는 거 아는데... 내가 말 꺼내도 되나 싶긴 한데... 언니 천사죠?
343,158,언니 날개 숨기는 거 내가 다 봤어.
344,158,천사가 아니고서야 어떻게 평생을 예뻐? 말도 안 돼. 언니 천사인 거 세상이 다 아니까 이젠 진지하게 대답해 줘요!!!!!
345,159,댓글 질문들이 다 너무 진부하고 진지해ㅜㅜ 무겁다구..
346,160,언니 환상의커플 보고 언니가 더 좋아졋어요ㅠㅠㅠ
347,160,그 드라마에서 나상실로 연기하면서 힘드셧던 부분도잇나요?
348,161,"1. 언니가 무언갈 포기하고 싶을때, 포기하지 않고 나아갔던 경험이 있나요?"
349,161,그때의 동력은 무엇이고 그 경험이 주는 메세지는 무엇이 있었나요?
350,161,2. 언니의 인생에서 뜻밖의 좋았던 책. 영화. 드라마 중에 아무거나 하나 알려주세요.
351,161,저도 볼래요 ㅎㅎ
352,162,예슬언니의 최애 립스틱.. 궁금해요 ㅜㅜ
353,163,배우가 된 계기 궁금해요!
354,163,그리고 언니의 롤모델 궁금합니당!
355,164,지금까지 출연한 드라마나 방송 중에서 제일 잘했거나 뿌듯하다고 느껴지거나 기억에 남는 게 있다면 무엇인지 알고싶어요!
356,164,??
357,165,조심스럽지만.. 여자와 사랑에 빠졌었거나 사랑에 빠질 뻔했던 적 있으신가요..?
358,165,없으시다면 이런 상황을 상상해본 적 있으신가요??
359,166,지금까지 중 다른 영화나 드라마에서 가장 탐나는 배역 탑3는~~~~???ㅎㅎㅎ
360,167,자존감 높이는 법이 궁금해요.
361,167,그리고 사랑해요
362,167,??
363,168,"우울이랑 좀 다른 건데, 엄청난 불안을 어떻게 컨트롤하시나요?"
364,168,그냥 일적인 것 뿐만이 아니라..
365,168,"일상의 세세한 것이 다 공포가
되고 그런 것들. 혹시 경험 있으신가요?"
366,169,1. 언니가 너무 예뻐서 많은 관심과 사랑을 받을 것 같은데 혹시 군중 속의 외로움?고독?을 느낀 적이 있나요?
367,169,2. 만약 그렇다면 어떻게 스스로를 더 아끼시나요?
368,169,"중요)
3. 언니 스스로 언제가 가장 예쁘다고 생각하시나여?????"
369,170,언니는 일 끝나고 공허할때 어떻게 대처하는지 궁금해요!!
370,170,열심히 달리고나서 지쳤을때 마음추스리는 꿀팁 알려주세용????
371,171,연예인들 패턴은 정말 바쁘고 스케줄이 꽉찬 사람으로 고정관념이 박혀있는데 정말 맞는 건가요 ?
372,171,언니는 자기 시간이란게 있나요 ?
373,171,주로 무엇을 하시면서 시간을 보내는 지 궁금합니다.
374,172,인생에 우연이 있다고 생각하시나요?
375,172,20대 중반에 접어들면서 20대 초반과 느낀 바가 같나요??
376,172,늦게 보고 늦게 질문해서  죄송해요
377,172,??????
378,173,옷 잘 입는 방법 알려주세여ㅠㅠㅠㅠㅠ
379,174,"스무살 초반, 스무살 중반, 스무살 후반을 보내면서 느꼈던 점이나 마음가짐이요 ! ??"
380,175,죽고싶다는 생각을 해보신적 있으신가요?
381,175,"그렇담 어떤 이유셨고 , 어떻게 극복하셨나요?"
382,176,엄마가 좋아요?
383,176,아빠가 좋아요?
384,176,??
385,177,언니의 이름 뜻이 궁금해요!!!!!
386,177,아니면 언니의 태몽!!!
387,178,"만약 언니의 인생이 영화라면, 영화의 엔딩 크레딧에는 어떤 음악이 들어가면 좋을 것 같아요??"
388,179,언니!
389,179,요즘 제일 관심사는 무엇인가요
390,179,????
391,180,가장 근본적 질문!! 사람은 왜 존재한다고 생각하시나요?
392,180,신은 과연 있는가 있다면 왜 인간을 창조했을까 이런 생각 해본적 있으신가요?
393,181,언닝 취업 중인데 인생이 내 마음대로 되지 않을 때 어떻게 해야될까요..?
394,182,무슨 일이 있어도 이것만은 지키고 싶다!하는 깨지지 않는 신념
395,183,밸런스 게임 해주세요!!
396,183,언니의 답이 궁금해요 !!
397,183,??ㅋㅋㅋㅋㅋㅋㅋㅋ
398,184,인생에서 현재와 미래중에 뭘 우선시하시나요?
399,184,현재를 택하자니 미래가 덜할것같고 미래를 택하자니 현재가신경쓰이고..
400,185,하나 더 질문드려도 될지 모르겠어요!
401,185,"그만큼 언니한테 관심이 많다는 뜻??헤헤
완벽한 언니도 컴플렉스가 있었다면 그 부분을 일부로라도 습관들여 고친것들이 있으시나용?"
402,186,가족에 대한 얘기를 잘안하던데 상처나 아픔이 있나요?
403,187,언니 만약에 결혼하게 된다면 어떤 컨셉의 웨딩촬영을 하고싶으세요 ?
404,187,상상찬스 !!!
405,188,예슬언니는 외로워도 슬퍼도 밥 잘먹고 건강하게 오래오래 방송해주면 큰 힘이될것 같아요.
406,188,쉬면서 유튜브 보는데 진솔하고 유쾌해서 좋아요
407,188,??
408,189,"진짜 진짜 너무 배고프실때 어떻게 하시는지 ,,,  아니면 정신 내려놓고 막 폭풍흡입한 후 후회한적 없으신지 그리고 어떻게 하시는지"
409,190,언니의 피부 관리법 알려주세요!!!
410,190,어쩜 그렇게 피부가 점점 좋아지시는지 모르겠소요ㅠㅠ????????
411,191,부지런하게 살고싶습니다ㅜㅜ
412,191,머리는 아는데 몸이 잘 안따라주네욜..
413,192,넷플릭스 즐겨보시나요?
414,192,만약 즐겨보신다면 재밌는 영화/드라마 추천해주세요
415,192,????
416,193,언니...
417,193,정말 그렇게 아름다운 비결이 뭐죠!?!?
418,193,세상에서 젤 예뻐...
419,194,"언니의 버킷리스트, 외로울때는 뭘 하시는지 궁금해요"
420,194,??
421,195,남자친구 안만들어요?
422,196,누님 채널 시청자 성비가 어떻게 됩니까?
423,196,남자는 저 밖에 없는건가요ㅠㅠ
424,197,"유튜브를 시작하고 언니의 인생에서 변화되었다고 생각하는 부분과, 언니가 생각하는 유튜브의 장단점들이 궁금해요!"
425,198,언니 첫사랑? 이별?을 주제로 한 이야기가 궁금해용 ???♀?
426,199,"매번 사진이 잘나오게하는, 사진찍는 찰나의 나만의 삘링은 뭔가요??"
427,200,근데 코로나 때문에 사회가 끝난 줄 알았는데 더욱 더 달리면서 가고 싶습니다.
428,200,신천지 빨리 폐쇄되면 좋겠어요.
429,201,사람마다 다르겠지만 내옆에 누군가가 생겼을때 그사람에게만 헌신하지않고 내자신의 생활도 지키고 건강한? 그런 사랑을 하고싶은데 이럴때 언니는 어떻게 극복하실지 궁금해요!!
430,202,재미나고 위트 있는 답변 기대해도 되나요?
431,202,(심오해도 괜찮아요)
432,202,??
433,203,내가 책임져야하는게 너무 많아져서 지칠때면 언니는 어떻게하나요?
434,203,아니면 지치지 않는 방법이 있나요?
435,203,??
436,204,언니는 무엇을 결정해야하는 순간이 온다면 결정에 있어서 제일 크게 작용하는 요인은 무엇인가요?
437,205,옷 코디 하실때 참고하는 분이 있을까요?
438,205,항상 옷을 너무 잘 입으세요
439,205,??
440,206,언니는 사회생활 초기때 힘들었던 경험이나 그때 어떻게 대처했는지..
441,206,그때 과거의 나에게 지금의 내가 해주고 싶은 말이 궁금해용?
442,207,성공하는 한얘슬님만의 비법은 무엇인가요?
443,208,(연예인의 숨겨진 비밀) 일반인들이 알기 어려운 얘기들이요!!!
444,208,"샅샅이!!! 
(ps.연예인들 숨쉬는것도 신기해 하구 뭔가 있음(?) 
신기하고 재밌어용...ㅎㅋㅋㅋ??)"
445,209,"왜케다들우울증 어떡해견디냐는댓글..
보기만해도우리사회가정말 아프단생각이들어서 너무속상타ㅠㅠ모든이들이 다행복해지는날이왔으면!

그래서언니.."
446,209,슬럼프어떡해이겨내나요ㅎㅎ
447,209,?????
448,210,"1.내가 가치 있다고 느낀 순간?
2.일반인으로 살아보고 싶은 적이 있나요?"
449,210,있다면 언제 그런 마음이 생겼나요?
450,210,"3.뱀파이어가 될 수 있지만 현생의 모든 것을 포기해야하는 조건vs한예슬로 살기
4.기분전환 확 되는 음식?
5.사람이 너무 얄밉거나 재수 없을 때
6.이건 정말 자신있게 내세울 수 있는 한예슬의 장점
7.최악의 연애 경험(사람이름보다 상황이나 썰이 궁금해요"
451,210,"??!)
8.얼굴 맛집 채널 ㅇㅈ하십니까?"
452,210,(전 맛집만 다녀서???♥)
453,211,연예인 중 이상형과 가장 가까운 사람은 누구에요??
454,211,외모 성격 각각 얘기해주시면 감사하겠슴니다
455,212,"본인을 가장 잘 설명할 수 있을것같은 색,물건,동물 등은 ??"
456,213,언니가 잘 읽고 좋아하는 책 추천이요 ;)
457,214,"저 논스톱때부터 언니 좋아했는데 그때 언니랑 커플링 이 봉태규, 앤디, 현빈 이렇게 있었는데 그때 인터넷에서 파 나눠가지고 엄청 싸웠거든요 ㅋㅋㅋ"
458,214,막상 언니는 누구랑 극 중에서 커플이 됐으면 좋겠다고 생각했나요?
459,215,언니가 가장 좋아하는 화장품 브랜드!!
460,216,언니에게서벽이느껴져요........
461,216,"완벽!!!!!!!!!!!!!!!!!!ㅋㅋ
너무저의롤모델입니댱♥ㅋㅋ
예슬언니ㅋ저는오지도않은일을미리걱정부터하는걱정인형인데ㅠ어떻게하면언니처럼긍정적으로밝게살수있을까요?ㅋ"
462,216,걱정을날려버리는언니만에방법이있다면알려주세용~ㅋㅋㅋㅋ
463,217,"본인에게 있는 외모 컴플렉스는?
그 컴플렉스를 보완하기 위해 하는 노력은 뭐가 있는 지 궁금해요!"
464,217,저는 워낙에 외모에 자신감이 없어서 언니 말 듣고 응원받고 싶어요.
465,218,언니를 보면 한 번도 스스로가 마음에 들지 않았던 순간이 없었을 것 같아요.!
466,218,그만큼 너무 완벽한 사람인 것 같아서요.
467,218,내면도 외면도 완벽해 보여서요.!
468,218,"혹시 스스로가 마음에 들지 않을 때는
어떻게 그 부분을 풀어나가는지 궁금해요.!"
469,218,"해소하는 방법이나, 그런 나 스스로가 마음에 들지 않는 부정적인 생각이 나를 갉아 먹을 때 마다 어떻게 그걸 떨쳐내려고 하시는지 궁금해요.!"
470,218,????
471,219,"진짜 진짜 궁금한건데요...



















."
472,219,예쁘면 무슨기분이예요??
473,219,진짜 저랑 차원이 다르게 너무 이쁘셔서 진짜 진짜 궁금해요ㅠㅠ
474,219,그건그렇고 진짜 사랑해욧????
475,220,Did you are a good friend of Jun ji hyun and can I see some pics of you and Jun ji hyun please
476,221,가장 귀중하고 소중하게 생각하는 단어는 무엇인지 궁금해요!
477,221,???????? 한단어로요!
478,222,해보고 싶은 영화나 드라마 장르 있으세요?
479,222,공포나 워맨스나 그런 거요!
480,222,그리고 제일 재미있게 본 한국 드라마도 궁금해요
481,222,??????
482,223,질문 생각은 안나지만 언니 사랑해요
483,223,????
484,224,평소에 가장 즐겨입는 옷들!! 소개부탁드려요ㅎㅎ
485,225,항상 제가 못나보이고 매력 없는 사람으로 보여서 자존감이 항상 떨어져요 ㅠㅠ
486,225,이럴때는 어떻게 해야 할까요 ??
487,226,언니..
488,226,예뻐서 힘든 점 있었어요?
489,226,레벨이 다르게 예뻐서 그런 것도 없나....  ?
490,227,가벼운 질문도 괜찮나요..
491,227,언니만의 '여름엔 이걸 꼭 먹어야한다!' 하는 음식이 있나요?
492,227,저는 밀면 좋아해서 한달에 3-4번은 먹는 것 같아요!
493,227,><
494,228,"1. 언니의 롤모델이 있다면???!!!
2. 언니의 꿈은 무엇인지?!!"
495,228,(직업적인 것 보다도 이루고 싶은 가치같은 게 궁금합니다!)
496,229,언니 사랑해요
497,229,??
498,230,"20대때 한 일중 가장 잘했다고 생각하는 일 , 20대들에게 아 이거는 꼭 해봐라 라고 권해주고싶은 일이 있다면 무엇인가요??"
499,231,와 진짜 너무 예뻐요 ㅠ........
500,232,예슬언니만의 특별한 루틴이 있는지 궁금해요!
501,232,아침에 일어나서 이건 꼭 한다 또는 자기전에 이건 꼭 한다 이런거요~~!! 영상 넘 잘 보고 있어요
502,232,??
503,233,언니가 가끔 인스타에 노래 올려주는거 너무너무 좋아요
504,233,??뭔가 분위기 같은게 느껴져요ㅎㅎ
505,233,언니가 주로 듣는 음악이 궁금해요
506,233,?글구 요즘 한창 트롯트가 대세이던데 언니도 트롯트를 가끔?? 듣는지도 궁금해요
507,233,"만약에 언니 목소리로 트롯트 들으면
옥구슬에 쟁반 굴러가듯이 너무너무  간드러져서 저 죽을꺼 같아여ㅋㅋㅋ"
508,234,온니가 가장 좋아하는음식 & 자주가는카페 브랜드는 머에요!?
509,234,궁금합니댱 ㅜ.ㅜ ????
510,235,지그재그에 쓰인 사진!! 다 알지알지!
511,235,예슬 언니 어디가면 볼 수 있나..?
512,236,언니는 일반인 친구들이 있나요???
513,236,있다면 그 친구들을 만나면 친구가 힘든일이 있을 때 어떻게 위로해주는 편인가요???
514,237,"언니처럼 매력있는 사람 되는 방법~!~!~~~~
그리구 소심하고 하고싶은말도 못하는데 언니처럼 당당하고 할 말 다 하는 사람이 되는 조언..?해쥬세여"
515,238,언니 지금은 사랑하는 사람이 없어서 심심하다고 했잖아요.
516,238,사랑하는 사람을 찾기위해서 하는 노력이 있으면 알려줘요ㅠ
517,238,아니면 심심한 시간을 알차게 보내는 방법!
518,239,"언니는 패션제품 (의상 소품 등)을 기억할 수 없을만큼 많이 갖고 있을것 같은데, 그래도 새로운 제품을 구매할 때 기존 갖고있는 제품들과의 조화를 생각하며 쇼핑하나요??"
519,239,"??
아님 그냥 그때그때 필 꽂히는대로?? ??
언니의 쇼핑 노하우와 성공률이 궁금해요!"
520,240,일본에서 팬미팅같은거 하실 생각은 없나요
521,240,????? 언니처럼 예쁘게 즐겁게 나이 먹고 싶은 25살 팬입니다 ㅎㅎㅎ
522,240,항상 응원해요
523,240,화이팅????
524,241,다른 누군가로 살아보고싶다 라고 생각한적있나요?
525,241,있으면 누군지 궁금하네요
526,242,헤어라인 관리 어떻게 하시나용??? 완전 궁금해요
527,242,??
528,243,언니의 롤모델이나 우상이 되는 사람이 누군지 궁금해요!
529,244,어딜가나 호의와 호감이 함께 하시겠지만 가끔 있는 나에게 호의적이지않거나 부정적인 사람을 대하는 예슬언니만의 기술이 궁금해요
530,245,언니가 생각하시는 나 자신을 사랑하는 방법이 어떤게 있을까요~?
531,246,무인도 갈 때 가지고 갈 세 가지!!!!
532,247,나는 열심히살았는데 이룬게 없고 결과가 눈에 나오지 않을때 그래서 너무 공허하고 외로울 때 그 시간을 버티지 못하겠을때 어떻게 이겨내시는지 너무 궁금해요
533,248,일적인부분애서 실수를했을때 오는 자괴감에 잘 빠지는것같아요
534,248,예슬 누나는 이런적 없으시나요?
535,249,언니는 예전 논스톱 영상을 보면서 즐기실 수 있나요??
536,249,?????? 제가 볼땐 그때도 지금도 꿀귀인데ㅠㅠㅠ
537,250,"상처받는것에 미리 두려워하지 않는 
언니만의 방법이 있을까요?.."
538,251,뒷북일지도 모르겠지만 언니의 mbti 궁금해욤!
539,252,누님도 우울한날이 있으실텐데 우울할때는 어떻게 하시나요?
540,253,평생 한 가지 과일만 먹고 살아야 한다면 ?!?
541,254,언니 저 20대 후반인데 넘무 늙기시러용 ㅠㅠ안늙는 팁좀 주세용
542,255,언니의 취미생활이 궁금해요!!
543,256,시험 기간이라 너무 힘든데 하루하루 살아가는 원동력을 모르겠어요
544,256,매일매일 새롭게 보내거나 알차게 보내는 꿀팁 알려주세요
545,256,??
546,257,한 가지 직업을 같은 직장에서 쭉 이어나가고 있는데 너무 지치고 힘들더라구요...
547,257,그런데 막상 새로운 곳에 가면 내가 잘 할 수 있을까?
548,257,내가 빨리 적응 할 수 있을까? 라는 고민이 너무 많아서 새로운 것에 시도 조차 못하고 두려워하는 요즘이라서...
549,257,언니는 새로운걸 시도 할 때 어떤가요??
550,258,저번에 연애를 쉬고 계셔서 삶이 조금 심심하다고 하셨는데 그럴땐 뭘 하면서 극복하시나요?
551,258,저도 연애에서 큰 행복을 느끼는 편이라 혼자서는 뭘 해도 그만큼 행복하지 않은 것 같아요
552,259,언니는 어떻게 해서 이뻐졌어요??
553,259,볼 때 마다 느껴요
554,259,♡
555,260,언니는 자존감을 어떻게 지키고 슬럼프를 어떻게 극복하시는지 궁금합니다.
556,260,요즘같이 코로나로 집에만있으니 생각이 많아져서요ㅠㅠ
557,261,언니ㅠ사랑스러븐 언니와 결혼하려면 어떻게 해야하나요?
558,261,????
559,262,"1.외모의 컴플렉스는? 성형하고싶은곳
2.곧 결혼할 완벽한남자가 결혼후엔 연예인직업을 하지말아달라고 부탁한다면?(사업은가능ㅎ)
3.지금너무이뿌지만?할머니가 돼면 어떤스타일로 꾸미실거에요? ㅎ"
560,263,사랑합니다
561,263,예슬누나~~??????????
562,264,언니는 돈과 행복이 어느정도 연관이있다고 생각하시나요?
563,264,"저는 아리아나그란데 7rings중에
"""" Whoever said money
can't solve your problems
Must not have had enough
money to solve 'em"""" 이가사가 제 얘기같아서 돈을모으는데 집착하는편인데  언니는 돈을 어떻게 생각하는지 궁금해요??"
564,265,인생에서 가장 중요한 거 꼭 해야 하는 게 뭔지 궁금합니다
565,266,인간관계나 직업 등 넘지 못할 벽을 만난 것 같을 때 어떻게 넘기셨는지 궁금해요..
566,267,예슬언니 2년전이네요
567,267,비행기에서 만나서 너무 좋았어요 ㅠㅠ
568,267,항상 행복하세요!
569,267,응원할게요
570,268,언니 사랑을하게되면 엄청난 사랑꾼이 되시잖아요
571,268,요즘은 연애 안하시는것같은데 왜인지 알수있을까요?
572,268,저는 이별한지 이년이넘었는데 외로움보단 이젠 혼자가 편하고 익숙해진것같아서 괜찮은 사람을 만나도 연애를 못할것같아요ㅠ
573,268,연애안해도 괜찮겠죠..?
574,269,언니??뱀파이어를 좋아한다고 하셨는데(사실 저두요??)영화 트와일라잇처럼 뱀파이어가 된다면 언니가 갖고 싶은 초능력이 뭐에요?
575,270,행복이란~ 생활하면서 느끼는 사소한 것에서 찾을려고하는 타입이에요~
576,270,예슬누나는 평소에 어떨때 행복하다고 느끼나요??
577,271,언니만의 여름 피부관리 여름루틴 알려주세요~
578,271,??
579,272,어쩜 이렇게 이쁘세요 . .
580,272,비결 궁금합니다
581,272,??
582,273,안녕하세요
583,273,예슬언니!
584,273,언니 유튜브 영상은 항상 긍정적인 기운?이 있어서 소소한 행복을 받고있습니다 ㅠㅠ
585,273,"26살이라는 나이, 아무것도 이룬게 없다는 갑자기 든 생각에.. 인생의 허무함을 느껴 어제 참다참다 엉엉 소리내서 울고 말았어요.. .."
586,273,"평소에 제 나름 자격증도 하나하나씩 따고, 열심히 공부하며, 제 본분을 다하려고 노력아닌 노력을 했왔는데,, 
갑자기 저의 모든 것이 부정당함과 물거품이 되버린 느낌이 들어요."
587,273,나이에 비해 이뤄놓은게 없는 것 같은 이 감정이 공포스럽네요..
588,273,감정보단 이성적으로 더 노력하고 싶은데...감정을 억누르고 지금 현실에 집중하려면 어떻게 해야할까요? ㅠㅠ
589,274,어릴적 꿈은 뭐였나요?
590,274,연예인 외에도 하고 싶은게 있다면 어떤게 있을까요?
591,275,언니가 자주 보는 유튜브 채널!!♥
592,276,언니는 이쁜데 본인이 생각해도 만족하는 얼굴인지 주변 여자 연예인 보면서 부럽다고 생각한 사람이 있는지 궁금해요!
593,277,돈이 많으셔서 로망으로 해외에서 주택짓고 살면되는데 왜 계속 한국에 정착하신지 궁금해용!
594,278,2007년 김미려님이랑 사진찍을때 옆에 김태희님있어서 같이 찍자고한것 맞나요?
595,278,(농담)ㅋㅋㅋㅋㅋ(라스때 김미려님 나온 회차중 너무웃겼어서  혹시나 기억하시나해서 궁금해서 질문드려요)
596,279,언니도 무기력에 빠질 때가 있었나요?
597,279,?? 그럴 땐 어떻게 하셨나요?
598,280,유튜브나 배우일하면서 좋든싫든 댓글들 보게되잖아요
599,280,수많은댓글중 언니맘에 쏙든 위로된 댓글내용은무엇인가요?
600,281,언니 헤어진 후 시간이 지났어도 생각나는거 정상인가요?
601,281,요새 시기가 시기인지 너무 외롭고 많이 생각나서 함들어여 ㅠㅠㅠ
602,282,결혼에 대한 생각이 궁금합니다
603,283,진짜 별거 아닌데 볼때마다 궁금했어요!
604,283,저번 QnA영상에도 나오는데 선반에 있는 나란히 줄 서있는 쇼핑백 친구들이 궁금해요ㅎㅎ
605,283,그냥 단순히 인테리어용인지.
606,283,쇼핑백 안에 뭐가 들었는지.
607,283,언니 매력이 거기 하나씩 들어있나 혹시???  그거 볼때마다 궁금함+쇼핑하러 가고싶은 마음 생겨요!
608,284,결혼에대한 로망있으신가요
609,284,??
610,285,배우라는 직업을 추천하고 싶으신지 어떻게 생각하시는지 궁금해요
611,286,"많은 사람들이 부러워 하는 ""연예인이라는 삶""에 대해 궁금해요."
612,286,"직장인들은 일하는 시간이 확싫이 정해져 있는데 언니는 일년 내내 스케줄이 정해져 있는건지, 매일매일 일이 있는건지에 대한 거요!"
613,287,언니낳은 이쁜딸이 보고싶지는 않은지 노산이 걱정되진 않나요??
614,288,연예인이고 화려한외모때문에 관심을 받는게 불편할때가 있으신가요
615,288,사람들 시선때문에 눈치를 봐야하고 마음대로 행동할수없는점이나 모르는사람들한테 항상 평가받는것들이요
616,289,많이 사랑했지만 헤어진 남자친구에 대한 감정을 현재 어떻게 받아들이고 계신가요?
617,289,"저번 큐앤에이 때 전남자친구가 가장 기억에 남는 사람이라고 하셔서 공감이 되었거든요,,"
618,290,이뻐요~♡
619,291,언니 퍼스널컬러요!!!
620,291,키몸무게요!!
621,292,첫사랑 얘기 해주세요~
622,292,><
623,293,언니!!
624,293,"언니는 유럽에도 다니고 미국에 친구도있는것 같고 글로벌하게 친구들이 있는것 같은데, 이게 미국과 한국만 오가도 그게 가능한거에요??"
625,293,글로벌한 친구들이 있을만한 계기가 있을 것 같은데 그게 넘넘 궁금해요
626,293,그냥 언니가 매력이 많아서 그런가? ㅎㅎ
627,294,언니 사진 너무 이뻐요...
628,294,왜케 이쁜거에여
629,295,언니는 인데 돈도 명예도 다 가지셧는데 인제 뭐가 언니한테 행복감을 주시나요
630,296,한예슬 화이팅! 한예슬씨에게 짜장면이란?
631,297,언니 미드 즐겨보는거 있나용!!!! 그리고 이런 미드에 주연으로 작품을 찍고싶다~~
632,297,이런게 있나용??
633,298,언니는 집에서 뭐하면서 보내세요???
634,298,그리고 취미가 있다면 뭐에요????
635,298,헤헿 항상 너무 잘 보고 있어요
636,298,?? 언니가 웃은걸보면 저도 막 기분이 좋아져요!!
637,298,해피바이러스 언니 언제나 행복하고 건강하세요
638,298,????
639,299,언니 버킷리스트 궁금해요!!
640,300,"집 근처(굳이 근처 아니더라도) 자주가는 식당의 최애 메뉴!!
언니가 봐도 이 사람은 진짜 진국이다 싶었던 연예인!!
광고 제의를 수락하는 기준!! 궁금해용~~♡"
641,301,"언니의 플레이리스트가 궁금해여
그리고 언니도 부러운사람이있나요?"
642,302,언니가 제일 이쁜인데 왜 우리보고 이쁜이라고 해용? ????? 이쁜이라는 말을 듣는순간 누군가에게 사랑받는 기분이라 너무 조아요
643,302,?????
644,303,언니의 mbti도 궁금해요!
645,304,언니 꼭 꿈이 있어야할까요?
646,304,저는 하고싶은것도 잘하는 것도 없는게 고민이예요 ㅠㅠㅠ
647,305,인생에서 이 길이 나의 길이 아니라고 생각햐서 방황했던 적이 있으셨나요
648,306,살아 가시면서 가장 크게 잃은게 있을까요?
649,306,항상 얻은 것들만 있지는 않은거 같아서요
650,306,??
651,307,화를 다스리는 법이 너무 궁금해요
652,307,화가 났을 때 살아가면서 이게 정말 많이 일어나는데 이걸 잘 대처하고 사는게 성공하는 것 같아요
653,307,이 부분에 대해 알려주실 수 있으세요?
654,308,매트(Matt) 아니면 글로스(Gloss) 둘 중 하나 선택한다면?
655,309,"한예슬에게 논스톱이란?
지금 현재 절대 멈추고 싶지않은 일이 있다면?"
656,310,언니가 생각하시기에 언니의 이미지와 제일 잘 맞는 브랜드는 뭐라고 생각하세요??
657,310,궁금해요 ㅎㅎㅎ
658,311,언니의 인생에서 가장 행복했던 순간이 궁금합니다!
659,312,현재 언니가 제일 가고 싶은 여행지는?
660,313,언니는 짝사랑 해보신 적 있나요??
661,313,있으시면 아떻게 해야 그 분이 언니한테 호감을 가지게 만드셨나요??
662,313,언니 사랑해요
663,313,♥♥
664,314,저는 한예슬 언니 찐팬입니다...ㅠㅠ
665,314,"넘 예뻐여ㅠㅠ
저는 지금 인생에서 너무 힘든시기 입니다..."
666,314,자존감이 많이 떨어지고 낯을 많이 가립니다
667,314,그래서 취직을 하여도 정말 사람들과 친해지는게 너무 힘들고 그리고 그사람들이 저를 볼 때 안좋게 생각하면 어쩌지 너무 자신감도 많이 없어지고 그렇다고해서 제가 예쁜얼굴도 아니기에 자존감이 많이 떨어집니다...
668,314,그래서 취업을 해야하는데 취업에 대한 두려움...압박ㅠ이게 너무 심합니다 ㅜㅜ
669,314,자존감 듬뿍 갖기 위해서는 어떻게 마음가짐 잡나요
670,314,또 사람들의 낯을 안가릴려면 어떻게 할까요....
671,314,저는 이게 지금 현재로써 최대고민입니다ㅠㅠ
672,315,언닌 뭘 먹고 그렇게 예쁜건가요?ㅠㅠㅜ
673,315,그리고 언니의 MBTI 결과가 궁금해요!!ㅋㅋ.
674,315,또 제 자신의 부족한 부분을 저 스스로가 도저히 끌어안을 수 없는데 그걸 고치려는 노력조자 하지 않는 제 자신이 싫어요.
675,315,어떻게하면 제 자신을 조금 더 좋아할 수 있을까요?
676,316,"1)가장 싫어하는  음식
2) 공짜로 준다면 갖고싶은 자동차
3) 다시 태어나도 여자로 태어나고 싶은지 그 이유등이 궁금합니다."
677,317,질문할게없어요
678,317,그냥 예슬 언니가 좋아요!!
679,318,폭식한 다음에 식단관리 어떻게 하시는지 궁금해요~~
680,318,완벽한 이쁜 몸매를 가지신분은 어떻게 관리하시는지 배우고싶어요~!
681,319,"예슬누나가 생각하는 놓지면 안되는 친구, 지인들은? 
그리고 그 이유는 무엇인지 궁금합니다!ㅎㅎㅎ"
682,320,언니 mbti검사 결과 궁금해요~
683,320,https://www.16personalities.com/ko/무료-성격-유형-검사     <-여기서 해주세용♡
684,321,어쩜그렇게예쁘고밝아요?ㅜ
685,321,힘들때나우울함을느낄때도있으신가요?
686,321,통통튀는매력저도갖고싶어요.ㅜ
687,321,다시태어나야겠죠?ㅎ
688,322,"하고자 하는일에 열정이 식었을때.
그러면서도 다른일에 눈이 갈때.
당장 해야할것은 예전부터 꿈꿔온 꿈인데
몇년동안 그것만 바라보다보니 이젠 지쳐요
체력도 안되고.."
689,322,다른일에 눈이 가는데 이건 완전 다른분야라 하나만 보고왔던 저한텐 두렵네요
690,322,이래본적 있으신가요?
691,322,어떻게 헤쳐 가야할까요?
692,323,"만약에 십대로 다시 돌아간다면
하고싶은 일이 있나요?"
693,324,언니랑 려원언니의 케미가 그리운데 다시 볼 수 없나요?
694,324,"두 분다 너무 좋아서
그리워요"
695,325,티없이 밝을 수 있는 비결! 궁금해요
696,325,??
697,326,언니 이름 한예슬이고 또 다른 이름 있죠..?
698,326,한예술
699,327,요즘 가장 즐겨듣는 노래 3곡! 추천해주세요
